ActivityId;LapNumber;TrackNumber;AltitudeMeters;DistanceMeters;RunCadence;Speed;HeartRateBpm;LatitudeDegrees;LongitudeDegrees;Time
09/07/2024 14:34:00;2;8;136.39999389648438;1682.9300537109375;79;2.322999954223633;146;38.715227292850614;-90.48790932632983;2024-09-07 14:45:40Z
09/07/2024 14:34:00;2;9;136.1999969482422;1699.6600341796875;81;2.2769999504089355;145;38.715095948427916;-90.4878138564527;2024-09-07 14:45:47Z
09/07/2024 14:34:00;2;10;136.0;1719.800048828125;80;2.249000072479248;144;38.71493887156248;-90.48769919201732;2024-09-07 14:45:55Z
09/07/2024 14:34:00;2;11;136.0;1738.699951171875;79;2.2300000190734863;138;38.71478229761124;-90.48761202022433;2024-09-07 14:46:02Z
09/07/2024 14:34:00;2;12;136.0;1741.5400390625;78;2.2300000190734863;142;38.71475866064429;-90.48759701661766;2024-09-07 14:46:03Z
09/07/2024 14:34:00;2;13;136.0;1751.3499755859375;80;2.193000078201294;141;38.71467350050807;-90.48757882788777;2024-09-07 14:46:08Z
09/07/2024 14:34:00;2;14;136.0;1762.8299560546875;80;2.2300000190734863;140;38.71457073837519;-90.48759140074253;2024-09-07 14:46:14Z
09/07/2024 14:34:00;2;15;136.1999969482422;1780.010009765625;81;2.2300000190734863;140;38.71442028321326;-90.48754630610347;2024-09-07 14:46:20Z
09/07/2024 14:34:00;2;16;136.0;1795.550048828125;81;2.322999954223633;140;38.7142834905535;-90.48751587979496;2024-09-07 14:46:26Z
09/07/2024 14:34:00;2;17;136.0;1807.9000244140625;82;2.369999885559082;140;38.71417955495417;-90.48746516928077;2024-09-07 14:46:30Z
09/07/2024 14:34:00;2;18;136.0;1821.199951171875;81;2.4260001182556152;140;38.71406287886202;-90.48744262196124;2024-09-07 14:46:35Z
09/07/2024 14:34:00;2;19;136.0;1834.4100341796875;81;2.4070000648498535;143;38.71394536457956;-90.48746122978628;2024-09-07 14:46:41Z
09/07/2024 14:34:00;2;20;136.0;1849.25;81;2.3889999389648438;146;38.71381293050945;-90.48742636106908;2024-09-07 14:46:47Z
09/07/2024 14:34:00;2;21;136.0;1857.06005859375;82;2.434999942779541;143;38.71374520473182;-90.48740968108177;2024-09-07 14:46:50Z
